scorer,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam,Sam
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0176.png,251.69877128859156,140.2636674702543,248.8991756746247,192.5227855976359,308.62388210591797,207.45396220545922,313.2898747958628,299.840617466366,312.35667625787374,376.3628975814604,309.5570806439069,406.22525079710704,188.24127070534246,211.18675635741505,169.5772999455633,301.70701454234387,149.04693210980628,367.9641107395598,142.5145423438836,385.69488296135,149.04693210980628,408.091647873085,116.38498328019278,435.15440547476476,109.8525935142701,423.95602301889727,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0183.png,257.29796251652533,144.9296601601991,260.0975581304922,185.99039583171322,314.2230733338517,213.9863519713819,320.75546309977443,316.6381911501672,314.2230733338518,383.82848588537206,310.4902791818959,406.22525079710704,193.84046193327623,213.05315343339294,160.24531456567377,279.3102496306089,104.25340228633632,273.7110584026752,84.6562329885682,261.5794774088187,91.18862275449095,226.11793296523837,59.45987246286637,214.91955050937088,44.528695855043054,220.5187417373046,40.795901703087225,229.8507271171942,43.59549731705408,241.9823081110506
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0184.png,260.0975581304922,143.99646162221012,260.0975581304922,194.3891826736138,315.1562718718407,212.11995489540396,320.7554630997744,311.0389999222335,315.1562718718407,380.0956917334163,314.2230733338517,406.2252507971071,196.6400575472431,209.3203592814371,160.24531456567377,276.51065401664204,103.32020374834735,255.98028618088495,88.38902714052404,240.1159110350727,97.72101252041364,214.91955050937088,74.39104907068969,202.78796951551442,61.326269538844315,201.85477097752545,53.860681234932656,213.9863519713819,54.79387977292157,227.98433004121625
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0188.png,263.830352282448,142.13006454623218,263.830352282448,200.92157243953648,317.9558674858076,209.3203592814371,319.8222645617854,303.57341161832176,319.8222645617854,387.56128003732795,315.1562718718407,409.9580449490629,197.57325608523206,204.6543665914923,147.18053503382833,283.0430437825647,141.58134380589462,226.11793296523837,147.18053503382833,200.92157243953648,180.7756824014308,192.5227855976359,170.51049848355228,157.99443969204447,149.04693210980628,155.1948440780776,133.182556963994,157.0612411540555,124.78377012209336,163.59363091997824
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0193.png,267.5631464344038,148.66245431215492,262.89715374445905,198.12197682556962,317.02266894781854,209.3203592814371,320.75546309977443,310.1058013842445,319.8222645617854,382.89528734738315,317.02266894781854,412.7576405630298,205.03884438914372,205.58756512948128,149.04693210980628,289.5754335484874,164.91130725561857,225.1847344272494,170.51049848355228,195.32238121160276,202.23924877517686,190.65638852165796,199.43965316120995,163.59363091997824,189.17446924333143,157.0612411540555,177.04288824947497,157.0612411540555,169.5772999455633,157.99443969204447
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0205.png,265.69674935842596,149.59565285014384,268.4963449723928,197.18877828758065,319.8222645617854,213.9863519713819,327.28785286569706,304.5066101563108,325.42145578971923,379.1624931954273,323.5550587137413,404.35885372112915,,,151.84652772377314,297.97422039038804,179.84248386344188,230.7839256551831,191.9740648572983,205.58756512948128,226.50241076288972,202.78796951551442,222.7696166109339,174.79201337584573,209.70483707908852,165.46002799595612,198.50645462322103,166.3932265339451,179.84248386344188,170.12602068590093
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0215.png,266.6299478964149,149.59565285014384,267.5631464344038,195.32238121160276,315.1562718718407,210.25355781942608,327.28785286569706,307.30620577027764,326.35465432770815,377.29609611944943,320.75546309977443,407.15844933509607,201.3060502371879,209.3203592814371,163.04491017964062,299.840617466366,169.5772999455633,221.45194027529357,169.5772999455633,197.18877828758065,197.57325608523206,182.25760167975739,182.64207947740874,160.79403530601132,167.71090286958542,154.26164554008864,153.71292479975108,154.26164554008864,138.78174819192776,168.25962360992298
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0234.png,264.76355082043693,146.79605723617698,266.6299478964149,199.0551753635586,318.8890660237965,212.11995489540396,326.35465432770815,310.1058013842445,326.35465432770815,374.4965005054825,321.68866163776335,404.35885372112915,143.4477408818725,288.6422350104985,197.57325608523206,228.91752857920523,209.70483707908852,209.3203592814371,234.90119760479035,198.12197682556962,233.0348005288124,173.85881483785676,222.7696166109339,169.19282214791195,205.9720429271327,163.59363091997824,189.17446924333143,166.3932265339451,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0249.png,265.69674935842596,146.79605723617698,263.830352282448,195.32238121160276,319.8222645617854,211.18675635741505,326.35465432770815,304.5066101563108,325.42145578971923,372.63010342950463,319.8222645617854,405.2920522591181,203.17244731316578,207.45396220545922,155.57932187572897,292.3750291624543,92.12182129247986,245.71510226300643,70.65825491873386,224.25153588926042,68.79185784275597,199.98837390154756,43.59549731705408,192.5227855976359,33.330313399175566,198.12197682556962,27.73112217124185,210.25355781942608,32.397114861186594,230.7839256551831
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0272.png,262.89715374445905,143.99646162221012,259.1643595925032,193.45598413562482,315.1562718718406,214.91955050937082,320.75546309977443,308.2394043082666,317.95586748580746,378.2292946574384,313.2898747958628,419.2900303289524,194.7736604712652,207.45396220545922,185.4416750913756,301.70701454234387,188.24127070534246,374.4965005054825,196.6400575472431,401.5592581071623,222.7696166109339,422.0896259429193,221.83641807294492,440.7535967026985,211.5712341550664,443.55319231666533,201.3060502371879,438.8871996267206,191.04086631930937,427.6888171708531
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0295.png,260.0975581304922,147.72925577416595,258.23116105451425,199.0551753635586,308.62388210591797,212.11995489540396,336.61983824558666,306.37300723228867,362.7493973092775,298.907418928377,385.1461622210125,290.5086320864764,197.57325608523206,203.7211680535034,188.24127070534246,305.4398086942997,185.4416750913756,389.42767711330583,187.3080721673535,409.9580449490629,206.9052414651216,430.48841278481996,206.9052414651216,445.4195893926433,198.50645462322103,449.1523835445991,191.04086631930937,446.35278793063225,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0325.png,263.830352282448,143.06326308422115,266.6299478964149,193.45598413562482,317.9558674858076,216.78594758534877,323.5550587137413,308.23940430826656,316.08947040982963,375.4296990434715,310.4902791818959,398.7596624931954,199.43965316120995,211.18675635741505,193.84046193327623,302.64021308033284,194.7736604712652,381.0288902714052,198.50645462322103,405.2920522591181,219.03682245897807,429.555214246831,218.1036239209891,446.35278793063225,212.50443269305538,447.2859864686212,203.17244731316578,443.55319231666533,193.84046193327623,440.7535967026985
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0351.png,294.62590403608357,143.99646162221012,287.1603157321719,198.12197682556962,326.35465432770815,220.5187417373046,334.7534411696087,311.9721984602224,342.2190294735204,378.22929465743834,345.95182362547627,406.22525079710704,225.56921222490075,199.0551753635586,207.83844000311058,298.907418928377,200.37285169919892,389.42767711330583,201.3060502371879,413.6908391010187,228.36880783886767,441.68679524068745,215.30402830702224,457.55117038649973,207.83844000311058,453.8183762345439,197.57325608523206,448.21918500661013,189.17446924333143,442.6199937786764
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0355.png,291.8263084221167,137.46407185628743,287.1603157321719,201.85477097752545,317.95586748580746,226.1179329652383,317.02266894781854,305.4398086942997,335.68663970759775,374.4965005054825,345.95182362547627,405.2920522591181,238.63399175674618,203.7211680535034,220.903219534956,297.0410218523991,225.56921222490075,393.16047126526166,232.10160199082344,423.0228244809083,250.7655727506026,450.0855820825881,245.16638152266887,465.9499572284003,235.83439614277927,470.6159499183451,224.63601368691184,460.3507660004666,215.30402830702224,454.7515747725329
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0356.png,295.5591025740726,139.33046893226532,288.09351427016094,197.18877828758065,310.4902791818959,220.5187417373046,312.35667625787374,310.1058013842445,333.8202426316198,376.3628975814604,345.01862508748735,401.55925810716235,243.29998444669093,197.18877828758065,222.7696166109339,297.0410218523991,240.50038883272407,403.42565518314024,240.50038883272407,425.82242009487516,263.830352282448,445.4195893926433,256.36476397853636,466.8831557663893,244.2331829846799,465.9499572284003,233.96799906680138,465.0167586904114,224.63601368691184,465.0167586904114
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0367.png,275.9619332763045,122.53289524846411,247.96597713663573,158.92763823003344,,,,,,,,,283.42752158021614,176.6584104518236,318.8890660237965,275.57745547865306,364.61579438525536,390.3608756512948,376.7473753791118,417.4236332529746,,,,,,,,,366.4821914612333,451.018780620577
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0372.png,257.29796251652533,109.46811571661868,237.7007932187572,144.9296601601991,174.2432926355081,207.45396220545922,170.51049848355228,305.4398086942997,,,,,291.8263084221167,172.92561629986778,331.02064701765295,287.7090364725095,361.8161987712885,385.69488296135,368.34858853721124,408.091647873085,359.94980169531055,432.3548098607979,,,,,,,362.7493973092775,453.8183762345439
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0386.png,168.6441014075744,109.46811571661868,191.04086631930937,140.2636674702543,115.45178474220381,163.59363091997824,94.92141690644678,284.90944085854267,76.25744614666763,384.7616844233611,70.65825491873386,419.29003032895247,243.29998444669093,171.9924177618788,253.5651683645695,303.57341161832176,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0402.png,163.04491017964062,112.2677113305856,182.64207947740874,143.99646162221012,158.37891748969582,172.92561629986778,135.98215257796085,280.24344816859787,84.6562329885682,390.3608756512948,79.99024029862346,419.29003032895247,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0405.png,173.31009409751914,95.47013764678434,194.7736604712652,145.862858698188,149.98013064779525,163.59363091997824,134.11575550198296,287.7090364725095,88.38902714052404,390.3608756512948,78.12384322264552,421.15642740493035,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0421.png,153.71292479975108,107.6017186406408,186.37487362936457,138.39727039427635,106.11979936231427,175.72521191383464,90.25542421650198,290.5086320864764,87.45582860253512,392.22727272727275,89.322225678513,423.95602301889727,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0432.png,185.4416750913756,99.20293179874017,191.04086631930937,143.99646162221012,121.05097597013753,174.79201337584573,98.65421105840261,290.5086320864764,102.38700521035844,384.7616844233611,106.11979936231427,421.15642740493035,261.9639552064701,185.99039583171322,273.1623376623376,301.70701454234387,272.2291391243486,399.6928610311844,271.2959405863597,430.48841278481996,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0445.png,234.90119760479035,114.13410840656348,212.50443269305538,152.39524846411075,,,,,,,,,248.8991756746247,184.12399875573527,274.09553620032653,294.2414262384322,300.2250952640174,390.3608756512948,311.42347771988483,406.22525079710704,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0450.png,233.0348005288124,121.59969671047514,226.50241076288972,172.92561629986778,,,,,,,,,205.9720429271327,189.72318998366904,231.16840345283453,295.1746247764212,283.42752158021614,384.7616844233611,298.35869818803945,406.22525079710704,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0455.png,224.63601368691184,136.53087331829846,219.03682245897807,192.5227855976359,245.16638152266887,213.05315343339294,247.96597713663573,304.5066101563108,265.69674935842596,374.4965005054825,275.9619332763045,404.35885372112915,188.24127070534246,197.18877828758065,184.50847655338663,289.5754335484874,221.83641807294492,392.22727272727275,231.16840345283453,409.02484641107395,259.1643595925032,432.3548098607979,261.03075666848116,449.1523835445991,249.83237421261367,451.95197915856596,240.50038883272407,451.95197915856596,233.0348005288124,451.95197915856596
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0460.png,210.63803561707743,140.2636674702543,214.37082976903326,189.72318998366904,252.63196982658053,212.11995489540396,259.1643595925032,303.5734116183218,279.69472742826025,372.63010342950463,289.02671280814985,405.2920522591181,157.4457189517069,198.12197682556962,142.5145423438836,294.2414262384322,142.5145423438836,392.22727272727275,146.24733649583942,414.6240376390077,164.91130725561857,442.6199937786764,160.24531456567377,460.3507660004666,148.1137335718173,464.0835601524224,140.64814526790565,459.4175674624776,133.182556963994,450.0855820825881
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0465.png,200.37285169919892,131.86488062835366,201.3060502371879,189.72318998366904,254.49836690255842,217.71914612333774,261.9639552064701,301.70701454234387,268.4963449723928,380.0956917334163,273.1623376623376,410.89124348705184,139.71494672991668,199.0551753635586,114.51858620421484,292.3750291624543,98.65421105840261,392.22727272727275,94.92141690644678,415.55723617699664,108.91939497628113,444.4863908546543,105.1866008243253,458.48436892448865,94.92141690644678,458.48436892448865,85.58943152655718,451.018780620577,79.99024029862346,445.4195893926433
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0467.png,195.70685900925412,134.66447624232052,198.50645462322103,193.45598413562482,251.69877128859156,213.9863519713819,258.23116105451425,304.5066101563108,262.89715374445905,380.0956917334163,257.29796251652533,414.6240376390077,123.85057158410444,203.7211680535034,108.91939497628113,296.1078233144101,87.45582860253512,389.42767711330583,84.6562329885682,416.4904347149856,101.45380667236947,438.8871996267206,93.98821836845781,456.61797184851076,85.58943152655718,455.6847733105218,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0480.png,174.2432926355081,135.5976747803095,172.37689555953023,194.3891826736138,237.7007932187572,200.92157243953648,224.63601368691184,307.30620577027764,178.9092853254529,370.7637063535267,158.37891748969582,398.7596624931954,106.11979936231421,200.92157243953648,93.98821836845781,302.64021308033284,78.12384322264552,383.82848588537206,71.59145345672283,409.02484641107395,92.12182129247986,437.9540010887316,89.322225678513,451.018780620577,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0482.png,175.17649117349708,132.79807916634263,176.10968971148606,185.99039583171322,236.76759468076824,205.58756512948128,233.0348005288124,301.7070145423439,177.04288824947497,365.16451512559297,163.04491017964062,394.09366980325063,107.98619643829215,204.6543665914923,97.72101252041364,297.97422039038804,79.99024029862346,395.9600668792285,74.39104907068969,415.55723617699664,90.25542421650198,437.9540010887316,89.322225678513,452.88517769655493,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0495.png,138.78174819192776,123.46609378645309,145.31413795785045,183.1908002177463,203.17244731316578,204.6543665914923,204.10564585115475,304.5066101563108,177.04288824947497,391.2940741892837,165.84450579360748,427.6888171708531,102.38700521035844,208.38716074344813,101.45380667236941,310.10580138424444,79.99024029862346,387.56128003732795,67.858659304767,401.5592581071623,75.32424760867866,430.48841278481996,69.72505638074489,455.6847733105218,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0502.png,82.78983591259032,130.9316820903647,93.98821836845781,182.25760167975739,130.38296135002713,194.3891826736138,138.78174819192776,300.7738160043549,101.45380667236947,397.82646395520646,92.12182129247986,431.42161132280893,,,,,28.664320709230765,402.49245664515126,16.532739715374362,417.4236332529746,21.198732405319106,433.2880083987868,20.26553386733019,458.48436892448865,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0505.png,65.99226222878906,127.19888793840892,69.72505638074489,177.59160898981258,100.5206081343805,211.18675635741505,91.18862275449095,297.0410218523991,54.79387977292157,398.7596624931954,59.45987246286637,432.3548098607979,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0513.png,8.133952873473731,123.46609378645309,14.666342639396419,157.0612411540555,18.399136791352248,192.5227855976359,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0515.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0522.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0528.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0561.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0584.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0604.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0645.png,72.5246519947118,98.2697332607512,58.5266739248774,143.99646162221012,101.45380667236947,194.3891826736138,118.25138035617067,293.30822770044324,166.77770433159645,374.4965005054825,196.6400575472431,409.9580449490629,-0.264833968426899,155.1948440780776,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0648.png,107.05299790030318,102.00252741270702,98.65421105840261,165.46002799595612,136.91535111594982,208.3871607434482,154.64612333774,300.7738160043549,213.43763123104435,376.3628975814604,249.83237421261367,410.89124348705184,40.795901703087225,161.7272338440003,,,,,,,,,,,,,,,,
labeled-data\WEBCAM_t_2023-07-07_1_VIDEO\img0665.png,343.1522280115094,83.33855665292788,338.4862353215646,148.66245431215492,,,,,,,,,324.4882572517302,170.12602068590093,375.8141768411229,290.5086320864764,486.86480286180876,353.9661326697255,509.26156777354385,366.0977136635819,543.789913679135,366.09771366358194,553.1218990590246,386.62808149933903,541.9235166031572,398.7596624931954,531.6583326852788,398.7596624931954,523.2595458433782,400.6260595691733
